word_reduction_type,stopwords,query_type,precision,recall
stemming_porter,0,3,0.0,0.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0029069767441860465,0.5
stemming_porter,0,2,0.0013413816230717639,1.0
stemming_porter,0,6,0.0006711409395973154,1.0
stemming_porter,0,1,0,0
stemming_porter,0,5,0.0013422818791946308,1.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0,0
stemming_porter,0,2,0.005449591280653951,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.002635740643120717,1.0
stemming_porter,0,3,0.00510204081632653,0.5
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.002641310089804543,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.05555555555555555,0.5
stemming_porter,0,3,0.0,0.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.06666666666666667,0.5
stemming_porter,0,2,0.0001626280696048138,0.5
stemming_porter,0,6,0.000164257555847569,1.0
stemming_porter,0,3,0.0001644736842105263,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0004105933073290905,1.0
stemming_porter,0,3,0.0002053388090349076,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.00041126876413736374,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0013054830287206266,1.0
stemming_porter,0,2,0.0016298710920136317,1.0
stemming_porter,0,6,0.0015748031496062992,1.0
stemming_porter,0,4,0.025,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0008113590263691683,1.0
stemming_porter,0,3,0.07692307692307693,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0008113590263691683,1.0
stemming_porter,0,6,0.0125,1.0
stemming_porter,0,4,0,0
stemming_porter,0,3,0.0125,1.0
stemming_porter,0,2,0.011235955056179775,0.5
stemming_porter,0,6,0.006289308176100629,1.0
stemming_porter,0,5,0.000847816871555744,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,6,0.09090909090909091,1.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0,0
stemming_porter,0,2,0.03773584905660377,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.03773584905660377,1.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,2,0.0012755102040816326,1.0
stemming_porter,0,5,0.001417233560090703,1.0
stemming_porter,0,3,0.001287001287001287,1.0
stemming_porter,0,2,0.001443001443001443,1.0
stemming_porter,0,5,0.0014442518775274408,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,5,0.0019743336623889436,1.0
stemming_porter,0,2,0.0019588638589618022,1.0
stemming_porter,0,2,0.0006824385805277526,1.0
stemming_porter,0,6,0.006711409395973154,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,5,0.0004035512510088781,1.0
stemming_porter,0,6,0.0009242144177449168,1.0
stemming_porter,0,3,0.001002004008016032,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,5,0.0011117287381878821,1.0
stemming_porter,0,6,0.012048192771084338,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0025817555938037868,1.0
stemming_porter,0,3,0.012987012987012988,1.0
stemming_porter,0,6,1.0,1.0
stemming_porter,0,1,0,0
stemming_porter,0,3,0.00023293733985557886,1.0
stemming_porter,0,6,0.0002328830926874709,1.0
stemming_porter,0,5,0.00046598322460391424,1.0
stemming_porter,0,3,0.00039785160135269546,1.0
stemming_porter,0,5,0.0005343783398646241,1.0
stemming_porter,0,2,0.0005343783398646241,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0005331911490269261,1.0
stemming_porter,0,3,0.0002666666666666667,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0007535795026375283,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.000268048606147248,1.0
stemming_porter,0,3,0.0004962779156327543,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0002868343053829238,1.0
stemming_porter,0,2,0.0625,1.0
stemming_porter,0,6,0.00042826552462526765,1.0
stemming_porter,0,3,0.00042918454935622315,1.0
stemming_porter,0,1,0,0
stemming_porter,0,6,0.25,1.0
stemming_porter,0,3,0.25,1.0
stemming_porter,0,2,0.034482758620689655,0.5
stemming_porter,0,1,0,0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.001098901098901099,0.6666666666666666
stemming_porter,0,3,0.0,0.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0010995052226498076,0.6666666666666666
stemming_porter,0,6,0.0006053268765133172,1.0
stemming_porter,0,1,0,0
stemming_porter,0,3,0.0006053268765133172,1.0
stemming_porter,0,6,1.0,1.0
stemming_porter,0,1,0,0
stemming_porter,0,3,1.0,1.0
stemming_porter,0,2,0.0020470829068577278,1.0
stemming_porter,0,4,0,0
stemming_porter,0,3,0.00102880658436214,1.0
stemming_porter,0,1,0,0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0021551724137931034,1.0
stemming_porter,0,3,0.0017331022530329288,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0021691973969631237,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0006259780907668231,1.0
stemming_porter,0,1,0,0
stemming_porter,0,6,0.08333333333333333,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0392156862745098,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,3,0.0,0.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,6,0.0,0.0
stemming_porter,0,5,0,0
stemming_porter,0,3,0.0005458515283842794,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.011904761904761904,1.0
stemming_porter,0,3,0.0136986301369863,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.02197802197802198,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0008035355564483728,1.0
stemming_porter,0,3,0.0005221932114882506,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0008035355564483728,1.0
stemming_porter,0,2,0.00411522633744856,1.0
stemming_porter,0,3,0.003355704697986577,1.0
stemming_porter,0,5,0.004140786749482402,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.2222222222222222,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.2222222222222222,1.0
stemming_porter,0,3,0.001392757660167131,1.0
stemming_porter,0,2,0.0027816411682892906,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0008878366380585972,1.0
stemming_porter,0,3,0.024390243902439025,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0008888888888888889,1.0
stemming_porter,0,6,0.5,1.0
stemming_porter,0,6,1.0,1.0
stemming_porter,0,2,0.0009537434430138292,1.0
stemming_porter,0,5,0.000870928409684724,1.0
stemming_porter,0,4,0,0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0008706251088281386,1.0
stemming_porter,0,3,0.005988023952095809,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.01098901098901099,1.0
stemming_porter,0,6,1.0,1.0
stemming_porter,0,5,0.012987012987012988,0.5
stemming_porter,0,1,0,0
stemming_porter,0,3,1.0,1.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0,0
stemming_porter,0,2,0.005277044854881266,1.0
stemming_porter,0,2,0.0025940337224383916,1.0
stemming_porter,0,6,0.1111111111111111,1.0
stemming_porter,0,1,0,0
stemming_porter,0,3,0.019801980198019802,1.0
stemming_porter,0,5,0.029411764705882353,1.0
stemming_porter,0,2,0.0012610340479192938,1.0
stemming_porter,0,5,0.0013192612137203166,1.0
stemming_porter,0,3,0.0008688097306689834,1.0
stemming_porter,0,5,0.0012539184952978057,1.0
stemming_porter,0,2,0.0012515644555694619,1.0
stemming_porter,0,6,0.011764705882352941,1.0
stemming_porter,0,6,1.0,1.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0,0
stemming_porter,0,3,0.001364256480218281,1.0
stemming_porter,0,2,0.004010695187165776,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,3,0.003076923076923077,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,3,0.0005121966835264742,1.0
stemming_porter,0,2,0.005249343832020997,1.0
stemming_porter,0,6,0.0029850746268656717,1.0
stemming_porter,0,3,0.0029940119760479044,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,3,1.0,1.0
stemming_porter,0,5,0.002145922746781116,1.0
stemming_porter,0,6,0.013333333333333334,1.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,3,0.0008928571428571428,1.0
stemming_porter,0,1,0,0
stemming_porter,0,6,0.0006346519991537973,1.0
stemming_porter,0,2,0.0008453085376162299,1.0
stemming_porter,0,4,0,0
stemming_porter,0,1,0,0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,5,0,0
stemming_porter,0,2,0,0
stemming_porter,0,1,0,0
stemming_porter,0,1,0,0
stemming_porter,0,4,0,0
stemming_porter,0,1,0,0
stemming_porter,0,2,0,0
stemming_porter,0,3,0,0
stemming_porter,0,4,0,0
stemming_porter,0,5,0,0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.00045829514207149406,0.5
stemming_porter,0,3,0.0,0.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.000482392667631452,0.5
stemming_porter,0,6,0.0008688097306689834,1.0
stemming_porter,0,3,0.0008718395815170009,1.0
stemming_porter,0,2,0.0006951685783802572,1.0
stemming_porter,0,5,0.0006957328385899814,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,3,0.0005767844268204759,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.02247191011235955,1.0
stemming_porter,0,3,0.02702702702702703,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.02247191011235955,1.0
stemming_porter,0,6,6.1005368472425575e-05,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0007506702412868633,1.0
stemming_porter,0,3,0.0006333122229259025,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0007507507507507507,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.16666666666666666,0.5
stemming_porter,0,5,0.025974025974025976,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0010230179028132991,1.0
stemming_porter,0,3,0.5,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0010346611484738748,1.0
stemming_porter,0,2,0.0004900359359686377,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,5,0.0004900359359686377,1.0
stemming_porter,0,3,0.00035778175313059033,1.0
stemming_porter,0,2,0.001419782300047326,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0013651877133105802,1.0
stemming_porter,0,3,0.002403846153846154,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,2,0.00558659217877095,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,3,0.00303951367781155,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,2,0.0007132667617689016,1.0
stemming_porter,0,2,0.022988505747126436,1.0
stemming_porter,0,1,0,0
stemming_porter,0,5,0.01639344262295082,0.5
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0026896180742334587,1.0
stemming_porter,0,3,0.0031446540880503146,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.00269309490466444,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0031446540880503146,1.0
stemming_porter,0,3,0.0016286644951140066,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0032733224222585926,1.0
stemming_porter,0,5,0.012738853503184714,1.0
stemming_porter,0,6,0.0005085176709890668,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0007666751852798365,1.0
stemming_porter,0,2,0.0007618080243778568,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.001448225923244026,1.0
stemming_porter,0,3,0.0007507507507507507,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0014781966001478197,1.0
stemming_porter,0,6,0.05555555555555555,1.0
stemming_porter,0,3,0.05555555555555555,1.0
stemming_porter,0,4,0,0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,6,0.05,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.02702702702702703,1.0
stemming_porter,0,3,1.0,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.02702702702702703,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0005121201775349949,1.0
stemming_porter,0,3,0.0625,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0005190311418685121,1.0
stemming_porter,0,6,0.0002332089552238806,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,3,0.00023364485981308412,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.25,1.0
stemming_porter,0,3,0.3333333333333333,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.25,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0056657223796034,1.0
stemming_porter,0,3,0.009174311926605505,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.005763688760806916,1.0
stemming_porter,0,5,0.3333333333333333,1.0
stemming_porter,0,2,0.3333333333333333,1.0
stemming_porter,0,3,0.2,1.0
stemming_porter,0,3,0.14285714285714285,1.0
stemming_porter,0,1,0,0
stemming_porter,0,5,0.0011367327054238388,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,6,0.001943634596695821,1.0
stemming_porter,0,3,0.001692047377326565,0.75
stemming_porter,0,1,0.0,0.0
stemming_porter,0,5,0.0003098853424233034,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0011942675159235668,1.0
stemming_porter,0,3,0.0007980845969672786,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0004861448711716091,0.3333333333333333
stemming_porter,0,1,0.0,0.0
stemming_porter,0,3,0.5,1.0
stemming_porter,0,3,0.0028708133971291866,1.0
stemming_porter,0,6,0.002857142857142857,1.0
stemming_porter,0,2,0.0023121387283236996,1.0
stemming_porter,0,6,0.013333333333333334,1.0
stemming_porter,0,2,0.00016799664006719866,1.0
stemming_porter,0,5,0.00016819443276427552,1.0
stemming_porter,0,3,0.015873015873015872,1.0
stemming_porter,0,2,0.000513083632632119,1.0
stemming_porter,0,5,0.0005134348793428033,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0008261049153242462,1.0
stemming_porter,0,3,0.0010741138560687433,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0008261049153242462,1.0
stemming_porter,0,3,0.00033932813030200206,1.0
stemming_porter,0,6,0.00033932813030200206,1.0
stemming_porter,0,2,0.0006779661016949153,1.0
stemming_porter,0,5,0.0006784260515603799,1.0
stemming_porter,0,2,0.004464285714285714,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0001343724805159903,1.0
stemming_porter,0,3,6.724497343823549e-05,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0,0.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0,0
stemming_porter,0,6,0.023255813953488372,1.0
stemming_porter,0,2,0.045454545454545456,1.0
stemming_porter,0,1,0,0
stemming_porter,0,5,0.046511627906976744,1.0
stemming_porter,0,1,0,0
stemming_porter,0,6,0.0005841121495327102,1.0
stemming_porter,0,4,0,0
stemming_porter,0,1,0,0
stemming_porter,0,3,0.006493506493506494,1.0
stemming_porter,0,5,0.006779661016949152,1.0
stemming_porter,0,5,0.001366867140513942,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,3,0.25,1.0
stemming_porter,0,6,0.25,1.0
stemming_porter,0,4,0,0
stemming_porter,0,3,0,0
stemming_porter,0,4,0,0
stemming_porter,0,5,0,0
stemming_porter,0,2,0.0018399264029438822,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0001222195062331948,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,1,0,0
stemming_porter,0,2,9.783299907058651e-05,1.0
stemming_porter,0,3,0.5,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0001001401962747847,1.0
stemming_porter,0,3,0.00035285815102328866,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0007022471910112359,1.0
stemming_porter,0,5,0.0003669724770642202,0.5
stemming_porter,0,4,0,0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,3,0.0049261083743842365,1.0
stemming_porter,0,1,0,0
stemming_porter,0,5,0.005698005698005698,1.0
stemming_porter,0,4,0,0
stemming_porter,0,3,0.3333333333333333,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.012195121951219513,1.0
stemming_porter,0,3,0.024390243902439025,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.012422360248447204,1.0
stemming_porter,0,2,0.013513513513513514,0.5
stemming_porter,0,3,0.0,0.0
stemming_porter,0,5,0.014285714285714285,0.5
stemming_porter,0,1,0,0
stemming_porter,0,6,0.011235955056179775,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0033250207813798837,1.0
stemming_porter,0,5,0.0033250207813798837,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0033783783783783786,1.0
stemming_porter,0,3,0.012195121951219513,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0033783783783783786,1.0
stemming_porter,0,2,0.013824884792626729,1.0
stemming_porter,0,4,0,0
stemming_porter,0,3,0.009852216748768473,1.0
stemming_porter,0,1,0,0
stemming_porter,0,6,0.010526315789473684,1.0
stemming_porter,0,5,0.00027770063871146905,1.0
stemming_porter,0,2,0.00011932462263588091,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,6,0.00044464206313917296,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0009684560044272275,1.0
stemming_porter,0,3,0.000988793671720501,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.000972492358988608,1.0
stemming_porter,0,6,0.045454545454545456,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.003795066413662239,1.0
stemming_porter,0,3,0.002857142857142857,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0029940119760479044,0.75
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0019907100199071004,1.0
stemming_porter,0,3,0.0014104372355430183,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0020477815699658703,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0007643798968087139,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.025,0.5
stemming_porter,0,3,0.0,0.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.025,0.5
stemming_porter,0,5,0.0007285089849441476,1.0
stemming_porter,0,2,0.0007281553398058253,1.0
stemming_porter,0,3,0.0010251153254741158,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0,0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,3,0.020833333333333332,1.0
stemming_porter,0,5,0.011627906976744186,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.005934718100890208,1.0
stemming_porter,0,3,0.006329113924050633,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.00881057268722467,1.0
stemming_porter,0,3,0.05,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.009389671361502348,1.0
stemming_porter,0,1,0,0
stemming_porter,0,3,0.003367003367003367,1.0
stemming_porter,0,5,0.00641025641025641,1.0
stemming_porter,0,2,0.00641025641025641,1.0
stemming_porter,0,2,0,0
stemming_porter,0,4,0,0
stemming_porter,0,3,0,0
stemming_porter,0,4,0,0
stemming_porter,0,6,0.029411764705882353,1.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,2,0.0007825950853028644,1.0
stemming_porter,0,5,0.0007825950853028644,1.0
stemming_porter,0,4,0,0
stemming_porter,0,6,0.0,0.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.004878048780487805,1.0
stemming_porter,0,3,0.00641025641025641,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.006382978723404255,1.0
stemming_porter,0,5,0.015267175572519083,0.6666666666666666
stemming_porter,0,3,0.0,0.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0007401924500370096,0.8571428571428571
stemming_porter,0,3,0.0007506568247216314,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0007450639513224885,0.8571428571428571
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.0006380263717566993,1.0
stemming_porter,0,3,0.0006949270326615705,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.00047744091668656003,0.6666666666666666
stemming_porter,0,1,0,0
stemming_porter,0,2,0.02197802197802198,1.0
stemming_porter,0,3,0.05555555555555555,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.02247191011235955,1.0
stemming_porter,0,2,0.0002771618625277162,0.5
stemming_porter,0,1,0.0,0.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,3,0.0010845986984815619,1.0
stemming_porter,0,2,0.0008092251669026907,1.0
stemming_porter,0,6,0.1,1.0
stemming_porter,0,3,0.1,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.007633587786259542,1.0
stemming_porter,0,3,0.008,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.00847457627118644,1.0
stemming_porter,0,6,0.00881057268722467,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0008928571428571428,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,3,0.015873015873015872,1.0
stemming_porter,0,5,0.0008928571428571428,1.0
stemming_porter,0,5,0.03571428571428571,1.0
stemming_porter,0,6,1.0,1.0
stemming_porter,0,3,0,0
stemming_porter,0,3,0.0006688963210702341,0.5
stemming_porter,0,1,0.0,0.0
stemming_porter,0,6,0.0012414649286157666,1.0
stemming_porter,0,2,0.0005587632706276774,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,5,0.0014925373134328358,0.5
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.004975124378109453,0.5
stemming_porter,0,3,0.00980392156862745,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.004975124378109453,0.5
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,9.738520718702829e-05,1.0
stemming_porter,0,3,0.010416666666666666,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.00010039152695512498,1.0
stemming_porter,0,3,0.004329004329004329,1.0
stemming_porter,0,4,0,0
stemming_porter,0,4,0,0
stemming_porter,0,1,0,0
stemming_porter,0,5,0.022988505747126436,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,6,0.00015223017202009437,1.0
stemming_porter,0,2,0.00030446034404018875,1.0
stemming_porter,0,5,0.0003049245311785333,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,2,0.0026062626959487945,1.0
stemming_porter,0,6,0.047619047619047616,1.0
stemming_porter,0,3,0.07692307692307693,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0010351966873706005,1.0
stemming_porter,0,4,0,0
stemming_porter,0,2,0.0009182736455463728,1.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0,0
stemming_porter,0,1,0,0
stemming_porter,0,5,0,0
stemming_porter,0,6,0,0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.001049317943336831,1.0
stemming_porter,0,3,1.0,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0009795004547680684,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.03225806451612903,1.0
stemming_porter,0,3,0.5,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.03225806451612903,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0023014959723820483,1.0
stemming_porter,0,3,0.034482758620689655,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.002306805074971165,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.6666666666666666,1.0
stemming_porter,0,3,0.5,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.6666666666666666,1.0
stemming_porter,0,3,0.00011506155793349442,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.0031847133757961785,1.0
stemming_porter,0,3,0.01020408163265306,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0031847133757961785,1.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.09090909090909091,1.0
stemming_porter,0,3,0.05555555555555555,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.1,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.002824858757062147,1.0
stemming_porter,0,2,0.11764705882352941,1.0
stemming_porter,0,6,0.0005574136008918618,1.0
stemming_porter,0,2,0.0011129660545353367,1.0
stemming_porter,0,1,0,0
stemming_porter,0,4,0,0
stemming_porter,0,6,0.00016440608302507192,1.0
stemming_porter,0,5,0.005434782608695652,1.0
stemming_porter,0,2,0.005434782608695652,1.0
stemming_porter,0,1,0,0
stemming_porter,0,6,0.0018832391713747645,1.0
stemming_porter,0,2,0.002936857562408223,1.0
stemming_porter,0,2,0.00011938872970391595,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.00046125461254612545,1.0
stemming_porter,0,2,0.0004609356994699239,1.0
stemming_porter,0,5,0.008620689655172414,1.0
stemming_porter,0,1,0,0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,1,0,0
stemming_porter,0,5,0.044444444444444446,1.0
stemming_porter,0,2,0.044444444444444446,1.0
stemming_porter,0,2,0.0005192107995846313,1.0
stemming_porter,0,3,0.00032362459546925567,1.0
stemming_porter,0,6,0.00032071840923669016,1.0
stemming_porter,0,5,0.0010911074740861974,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,5,0.0004677268475210477,1.0
stemming_porter,0,3,0.00024962556165751375,1.0
stemming_porter,0,1,0.0,0.0
stemming_porter,0,2,0.06666666666666667,1.0
stemming_porter,0,5,0.06666666666666667,1.0
stemming_porter,0,6,1.0,1.0
stemming_porter,0,5,0.0008333333333333334,1.0
stemming_porter,0,2,0.0008291873963515755,1.0
stemming_porter,0,5,0.01,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,2,0.0004596644449551827,1.0
stemming_porter,0,5,0.0004837929366231253,1.0
stemming_porter,0,6,0.0003575259206292456,1.0
stemming_porter,0,5,0.0020253164556962027,1.0
stemming_porter,0,6,0.001763668430335097,1.0
stemming_porter,0,3,0.001784651992861392,1.0
stemming_porter,0,1,0,0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.00032829940906106366,1.0
stemming_porter,0,3,0.25,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.0003287851389117212,1.0
stemming_porter,0,5,0.0008759124087591241,0.75
stemming_porter,0,2,0.0010741138560687433,1.0
stemming_porter,0,4,0.0,0.0
stemming_porter,0,1,0,0
stemming_porter,0,2,0.046153846153846156,1.0
stemming_porter,0,3,0.041666666666666664,1.0
stemming_porter,0,4,0,0
stemming_porter,0,5,0.046153846153846156,1.0
stemming_snowball,1,1,0,0
